Schema,Name,Result data type,Argument data types,Type,Volatility,Parallel,Owner,Security,Access privileges,Language,Source code,Description
pg_catalog,bpchareq,boolean,"character, character",func,immutable,safe,postgres,invoker,,internal,bpchareq,implementation of = operator
pg_catalog,bpcharge,boolean,"character, character",func,immutable,safe,postgres,invoker,,internal,bpcharge,implementation of >= operator
pg_catalog,bpchargt,boolean,"character, character",func,immutable,safe,postgres,invoker,,internal,bpchargt,implementation of > operator
pg_catalog,bpchariclike,boolean,"character, text",func,immutable,safe,postgres,invoker,,internal,texticlike,implementation of ~~* operator
pg_catalog,bpcharicnlike,boolean,"character, text",func,immutable,safe,postgres,invoker,,internal,texticnlike,implementation of !~~* operator
pg_catalog,bpcharicregexeq,boolean,"character, text",func,immutable,safe,postgres,invoker,,internal,texticregexeq,implementation of ~* operator
pg_catalog,bpcharicregexne,boolean,"character, text",func,immutable,safe,postgres,invoker,,internal,texticregexne,implementation of !~* operator
pg_catalog,bpcharin,character,"cstring, oid, integer",func,immutable,safe,postgres,invoker,,internal,bpcharin,I/O
pg_catalog,bpcharle,boolean,"character, character",func,immutable,safe,postgres,invoker,,internal,bpcharle,implementation of <= operator
pg_catalog,bpcharlike,boolean,"character, text",func,immutable,safe,postgres,invoker,,internal,textlike,implementation of ~~ operator
pg_catalog,bpcharlt,boolean,"character, character",func,immutable,safe,postgres,invoker,,internal,bpcharlt,implementation of < operator
pg_catalog,bpcharne,boolean,"character, character",func,immutable,safe,postgres,invoker,,internal,bpcharne,implementation of <> operator
pg_catalog,bpcharnlike,boolean,"character, text",func,immutable,safe,postgres,invoker,,internal,textnlike,implementation of !~~ operator
pg_catalog,bpcharout,cstring,character,func,immutable,safe,postgres,invoker,,internal,bpcharout,I/O
pg_catalog,bpcharrecv,character,"internal, oid, integer",func,stable,safe,postgres,invoker,,internal,bpcharrecv,I/O
pg_catalog,bpcharregexeq,boolean,"character, text",func,immutable,safe,postgres,invoker,,internal,textregexeq,implementation of ~ operator
pg_catalog,bpcharregexne,boolean,"character, text",func,immutable,safe,postgres,invoker,,internal,textregexne,implementation of !~ operator
pg_catalog,bpcharsend,bytea,character,func,stable,safe,postgres,invoker,,internal,bpcharsend,I/O
pg_catalog,bpchartypmodin,integer,cstring[],func,immutable,safe,postgres,invoker,,internal,bpchartypmodin,I/O typmod
pg_catalog,bpchartypmodout,cstring,integer,func,immutable,safe,postgres,invoker,,internal,bpchartypmodout,I/O typmod
pg_catalog,brin_bloom_add_value,boolean,"internal, internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_bloom_add_value,BRIN bloom support
pg_catalog,brin_bloom_consistent,boolean,"internal, internal, internal, integer",func,immutable,safe,postgres,invoker,,internal,brin_bloom_consistent,BRIN bloom support
pg_catalog,brin_bloom_opcinfo,internal,internal,func,immutable,safe,postgres,invoker,,internal,brin_bloom_opcinfo,BRIN bloom support
pg_catalog,brin_bloom_options,void,internal,func,immutable,safe,postgres,invoker,,internal,brin_bloom_options,BRIN bloom support
pg_catalog,brin_bloom_summary_in,pg_brin_bloom_summary,cstring,func,immutable,safe,postgres,invoker,,internal,brin_bloom_summary_in,I/O
pg_catalog,brin_bloom_summary_out,cstring,pg_brin_bloom_summary,func,immutable,safe,postgres,invoker,,internal,brin_bloom_summary_out,I/O
pg_catalog,brin_bloom_summary_recv,pg_brin_bloom_summary,internal,func,stable,safe,postgres,invoker,,internal,brin_bloom_summary_recv,I/O
pg_catalog,brin_bloom_summary_send,bytea,pg_brin_bloom_summary,func,stable,safe,postgres,invoker,,internal,brin_bloom_summary_send,I/O
pg_catalog,brin_bloom_union,boolean,"internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_bloom_union,BRIN bloom support
pg_catalog,brin_desummarize_range,void,"regclass, bigint",func,volatile,unsafe,postgres,invoker,,internal,brin_desummarize_range,brin: desummarize page range
pg_catalog,brin_inclusion_add_value,boolean,"internal, internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_inclusion_add_value,BRIN inclusion support
pg_catalog,brin_inclusion_consistent,boolean,"internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_inclusion_consistent,BRIN inclusion support
pg_catalog,brin_inclusion_opcinfo,internal,internal,func,immutable,safe,postgres,invoker,,internal,brin_inclusion_opcinfo,BRIN inclusion support
pg_catalog,brin_inclusion_union,boolean,"internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_inclusion_union,BRIN inclusion support
pg_catalog,brin_minmax_add_value,boolean,"internal, internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_add_value,BRIN minmax support
pg_catalog,brin_minmax_consistent,boolean,"internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_consistent,BRIN minmax support
pg_catalog,brin_minmax_multi_add_value,boolean,"internal, internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_add_value,BRIN multi minmax support
pg_catalog,brin_minmax_multi_consistent,boolean,"internal, internal, internal, integer",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_consistent,BRIN multi minmax support
pg_catalog,brin_minmax_multi_distance_date,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_date,BRIN multi minmax date distance
pg_catalog,brin_minmax_multi_distance_float4,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_float4,BRIN multi minmax float4 distance
pg_catalog,brin_minmax_multi_distance_float8,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_float8,BRIN multi minmax float8 distance
pg_catalog,brin_minmax_multi_distance_inet,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_inet,BRIN multi minmax inet distance
pg_catalog,brin_minmax_multi_distance_int2,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_int2,BRIN multi minmax int2 distance
pg_catalog,brin_minmax_multi_distance_int4,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_int4,BRIN multi minmax int4 distance
pg_catalog,brin_minmax_multi_distance_int8,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_int8,BRIN multi minmax int8 distance
pg_catalog,brin_minmax_multi_distance_interval,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_interval,BRIN multi minmax interval distance
pg_catalog,brin_minmax_multi_distance_macaddr,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_macaddr,BRIN multi minmax macaddr distance
pg_catalog,brin_minmax_multi_distance_macaddr8,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_macaddr8,BRIN multi minmax macaddr8 distance
pg_catalog,brin_minmax_multi_distance_numeric,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_numeric,BRIN multi minmax numeric distance
pg_catalog,brin_minmax_multi_distance_pg_lsn,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_pg_lsn,BRIN multi minmax pg_lsn distance
pg_catalog,brin_minmax_multi_distance_tid,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_tid,BRIN multi minmax tid distance
pg_catalog,brin_minmax_multi_distance_time,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_time,BRIN multi minmax time distance
pg_catalog,brin_minmax_multi_distance_timestamp,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_timestamp,BRIN multi minmax timestamp distance
pg_catalog,brin_minmax_multi_distance_timetz,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_timetz,BRIN multi minmax timetz distance
pg_catalog,brin_minmax_multi_distance_uuid,double precision,"internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_distance_uuid,BRIN multi minmax uuid distance
pg_catalog,brin_minmax_multi_opcinfo,internal,internal,func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_opcinfo,BRIN multi minmax support
pg_catalog,brin_minmax_multi_options,void,internal,func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_options,BRIN multi minmax support
pg_catalog,brin_minmax_multi_summary_in,pg_brin_minmax_multi_summary,cstring,func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_summary_in,I/O
pg_catalog,brin_minmax_multi_summary_out,cstring,pg_brin_minmax_multi_summary,func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_summary_out,I/O
pg_catalog,brin_minmax_multi_summary_recv,pg_brin_minmax_multi_summary,internal,func,stable,safe,postgres,invoker,,internal,brin_minmax_multi_summary_recv,I/O
pg_catalog,brin_minmax_multi_summary_send,bytea,pg_brin_minmax_multi_summary,func,stable,safe,postgres,invoker,,internal,brin_minmax_multi_summary_send,I/O
pg_catalog,brin_minmax_multi_union,boolean,"internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_multi_union,BRIN multi minmax support
pg_catalog,brin_minmax_opcinfo,internal,internal,func,immutable,safe,postgres,invoker,,internal,brin_minmax_opcinfo,BRIN minmax support
pg_catalog,brin_minmax_union,boolean,"internal, internal, internal",func,immutable,safe,postgres,invoker,,internal,brin_minmax_union,BRIN minmax support
pg_catalog,brin_summarize_new_values,integer,regclass,func,volatile,unsafe,postgres,invoker,,internal,brin_summarize_new_values,brin: standalone scan new table pages
pg_catalog,brin_summarize_range,integer,"regclass, bigint",func,volatile,unsafe,postgres,invoker,,internal,brin_summarize_range,brin: standalone scan new table pages
pg_catalog,brinhandler,index_am_handler,internal,func,volatile,safe,postgres,invoker,,internal,brinhandler,brin index access method handler
pg_catalog,broadcast,inet,inet,func,immutable,safe,postgres,invoker,,internal,network_broadcast,broadcast address of network
pg_catalog,btarraycmp,integer,"anyarray, anyarray",func,immutable,safe,postgres,invoker,,internal,btarraycmp,less-equal-greater
pg_catalog,btboolcmp,integer,"boolean, boolean",func,immutable,safe,postgres,invoker,,internal,btboolcmp,less-equal-greater
pg_catalog,btbpchar_pattern_cmp,integer,"character, character",func,immutable,safe,postgres,invoker,,internal,btbpchar_pattern_cmp,less-equal-greater
pg_catalog,btbpchar_pattern_sortsupport,void,internal,func,immutable,safe,postgres,invoker,,internal,btbpchar_pattern_sortsupport,sort support
pg_catalog,btcharcmp,integer,"""char"", ""char""",func,immutable,safe,postgres,invoker,,internal,btcharcmp,less-equal-greater
pg_catalog,btequalimage,boolean,oid,func,immutable,safe,postgres,invoker,,internal,btequalimage,equal image
pg_catalog,btfloat48cmp,integer,"real, double precision",func,immutable,safe,postgres,invoker,,internal,btfloat48cmp,less-equal-greater
pg_catalog,btfloat4cmp,integer,"real, real",func,immutable,safe,postgres,invoker,,internal,btfloat4cmp,less-equal-greater
pg_catalog,btfloat4sortsupport,void,internal,func,immutable,safe,postgres,invoker,,internal,btfloat4sortsupport,sort support
pg_catalog,btfloat84cmp,integer,"double precision, real",func,immutable,safe,postgres,invoker,,internal,btfloat84cmp,less-equal-greater
pg_catalog,btfloat8cmp,integer,"double precision, double precision",func,immutable,safe,postgres,invoker,,internal,btfloat8cmp,less-equal-greater
pg_catalog,btfloat8sortsupport,void,internal,func,immutable,safe,postgres,invoker,,internal,btfloat8sortsupport,sort support
pg_catalog,bthandler,index_am_handler,internal,func,volatile,safe,postgres,invoker,,internal,bthandler,btree index access method handler
pg_catalog,btint24cmp,integer,"smallint, integer",func,immutable,safe,postgres,invoker,,internal,btint24cmp,less-equal-greater
pg_catalog,btint28cmp,integer,"smallint, bigint",func,immutable,safe,postgres,invoker,,internal,btint28cmp,less-equal-greater
pg_catalog,btint2cmp,integer,"smallint, smallint",func,immutable,safe,postgres,invoker,,internal,btint2cmp,less-equal-greater
pg_catalog,btint2sortsupport,void,internal,func,immutable,safe,postgres,invoker,,internal,btint2sortsupport,sort support
pg_catalog,btint42cmp,integer,"integer, smallint",func,immutable,safe,postgres,invoker,,internal,btint42cmp,less-equal-greater
pg_catalog,btint48cmp,integer,"integer, bigint",func,immutable,safe,postgres,invoker,,internal,btint48cmp,less-equal-greater
pg_catalog,btint4cmp,integer,"integer, integer",func,immutable,safe,postgres,invoker,,internal,btint4cmp,less-equal-greater
pg_catalog,btint4sortsupport,void,internal,func,immutable,safe,postgres,invoker,,internal,btint4sortsupport,sort support
pg_catalog,btint82cmp,integer,"bigint, smallint",func,immutable,safe,postgres,invoker,,internal,btint82cmp,less-equal-greater
pg_catalog,btint84cmp,integer,"bigint, integer",func,immutable,safe,postgres,invoker,,internal,btint84cmp,less-equal-greater
pg_catalog,btint8cmp,integer,"bigint, bigint",func,immutable,safe,postgres,invoker,,internal,btint8cmp,less-equal-greater
pg_catalog,btint8sortsupport,void,internal,func,immutable,safe,postgres,invoker,,internal,btint8sortsupport,sort support
pg_catalog,btnamecmp,integer,"name, name",func,immutable,safe,postgres,invoker,,internal,btnamecmp,less-equal-greater
pg_catalog,btnamesortsupport,void,internal,func,immutable,safe,postgres,invoker,,internal,btnamesortsupport,sort support
pg_catalog,btnametextcmp,integer,"name, text",func,immutable,safe,postgres,invoker,,internal,btnametextcmp,less-equal-greater
pg_catalog,btoidcmp,integer,"oid, oid",func,immutable,safe,postgres,invoker,,internal,btoidcmp,less-equal-greater
pg_catalog,btoidsortsupport,void,internal,func,immutable,safe,postgres,invoker,,internal,btoidsortsupport,sort support
